Battery voltage [21],Coolant temp [18],Intake air temp [17],Lambda [5],MAP [20],RPM [61],Engine Oil Pressure [804],Engine Oil Temp [805],EGT 1  [128],EGT 2  [129],VSS Gear [90]
12.9300003051758,84.3000030517578,44.0999984741211,0.00100000004749745,34.5,3172,228,106.099998474121,498,363,0
12.9200000762939,84.3000030517578,44.0999984741211,0.00100000004749745,35,3242,227,106,502,364,0
13.0299997329712,84.3000030517578,44.0999984741211,0.00100000004749745,34.7999992370605,3170,224.100006103516,105.900001525879,506,366,0
13.1000003814697,84.1999969482422,44.0999984741211,0.00100000004749745,34.4000015258789,3148,227,105.699996948242,510,368,0
13,84.1999969482422,44.0999984741211,0.00100000004749745,35,3186,224.100006103516,105.900001525879,514,369,0
12.960000038147,84.1999969482422,44.0999984741211,0.00100000004749745,35,3231,224.100006103516,105.699996948242,518,369,0
13.1000003814697,84.1999969482422,44.0999984741211,0.00100000004749745,34.5999984741211,3205,227,105.900001525879,518,370,0
13.1099996566772,84.0999984741211,44.0999984741211,0.00100000004749745,34.7999992370605,3267,228,106.400001525879,523,372,0
13.0900001525879,84.0999984741211,44.0999984741211,0.00100000004749745,35,3229,224.100006103516,106.099998474121,527,373,0
13,84.0999984741211,44.0999984741211,0.00100000004749745,34.5999984741211,3152,224.100006103516,106,531,374,0
13.0100002288818,84.0999984741211,44.0999984741211,0.00100000004749745,35.2000007629395,3215,222.100006103516,105.900001525879,535,376,0
13,84.0999984741211,44.0999984741211,0.00100000004749745,35,3212,223.100006103516,105.900001525879,539,377,0
13.1199998855591,84,44.0999984741211,0.00100000004749745,34.7999992370605,3121,226,105.900001525879,539,377,0
12.8800001144409,84,44.0999984741211,0.00100000004749745,35.5999984741211,3158,222.100006103516,105.699996948242,543,379,0
13.1199998855591,84,44.0999984741211,0.00100000004749745,34.5999984741211,3076,223.100006103516,105.900001525879,547,380,0
13.0100002288818,84,44.0999984741211,0.00100000004749745,35.7000007629395,3116,220.199996948242,106.400001525879,551,381,0
13.1099996566772,84,44.0999984741211,0.00100000004749745,35.4000015258789,3034,219.199996948242,106.099998474121,555,383,0
13.1300001144409,83.9000015258789,44.0999984741211,0.00100000004749745,35.5999984741211,3040,218.199996948242,105.900001525879,559,384,0
13.039999961853,84,44.0999984741211,0.00100000004749745,36.0999984741211,3131,220.199996948242,105.900001525879,559,384,0
13.0299997329712,83.9000015258789,44.0999984741211,0.00100000004749745,35.4000015258789,3041,222.100006103516,105.900001525879,563,385,0
13.1099996566772,83.9000015258789,44.0999984741211,0.00100000004749745,36.2000007629395,3116,219.199996948242,105.699996948242,567,386,0
13.1300001144409,83.9000015258789,44.0999984741211,0.00100000004749745,35.2000007629395,3071,222.100006103516,105.900001525879,571,388,0
13.1499996185303,83.9000015258789,44.0999984741211,0.00100000004749745,35.7999992370605,3187,225.100006103516,106.099998474121,575,389,0
13.039999961853,83.9000015258789,44.2000007629395,0.00100000004749745,35.7000007629395,3207,223.100006103516,106.400001525879,578,390,0
13.0100002288818,83.8000030517578,44.2000007629395,0.00100000004749745,35.2999992370605,3138,225.100006103516,106,582,390,0
12.6899995803833,83.8000030517578,44.2000007629395,0.00100000004749745,36.0999984741211,3160,221.199996948242,105.699996948242,582,392,0
12.9700002670288,83.8000030517578,44.2000007629395,0.00100000004749745,35.2999992370605,3086,224.100006103516,105.900001525879,586,393,0
12.9399995803833,83.8000030517578,44.2000007629395,0.00100000004749745,35.7000007629395,3186,221.199996948242,105.699996948242,589,395,0
12.8800001144409,83.8000030517578,44.2000007629395,0.00100000004749745,35.9000015258789,3205,224.100006103516,105.900001525879,592,396,0
12.9200000762939,83.8000030517578,44.2000007629395,0.00100000004749745,34.9000015258789,3119,224.100006103516,105.900001525879,596,397,0
13.0100002288818,83.8000030517578,44.2000007629395,0.00100000004749745,35.7999992370605,3195,225.100006103516,106.400001525879,599,397,0
13.0100002288818,83.6999969482422,44.2000007629395,0.00100000004749745,35.7999992370605,3123,218.199996948242,106,599,398,0
12.9200000762939,83.6999969482422,44.2000007629395,0.00100000004749745,35.2000007629395,3111,222.100006103516,105.900001525879,602,399,0
12.4799995422363,83.6999969482422,44.2000007629395,0.00100000004749745,36.0999984741211,3140,222.100006103516,105.699996948242,606,400,1
12.9899997711182,83.6999969482422,44.2000007629395,0.00100000004749745,35.4000015258789,2932,217.199996948242,105.699996948242,609,402,1
13,83.6999969482422,44.2000007629395,0.00100000004749745,37.7999992370605,2979,213.300003051758,105.699996948242,612,402,1
12.9700002670288,83.6999969482422,44.2000007629395,0.00100000004749745,38,2854,206.5,105.699996948242,616,404,1
12.8500003814697,83.5999984741211,44.2000007629395,0.00100000004749745,39.7999992370605,2777,211.399993896484,105.699996948242,616,404,1
12.539999961853,83.6999969482422,44.2000007629395,0.00100000004749745,41.5999984741211,2837,209.399993896484,106.099998474121,619,405,1
12.9799995422363,83.5999984741211,44.2000007629395,0.00100000004749745,40.7000007629395,2810,214.300003051758,106,621,406,1
12.960000038147,83.5999984741211,44.2999992370605,0.00100000004749745,42.7000007629395,3079,217.199996948242,105.699996948242,625,407,1
13.0100002288818,83.5999984741211,44.2999992370605,0.00100000004749745,39.7999992370605,3239,229.899993896484,105.699996948242,627,408,1
12.8699998855591,83.5999984741211,44.2999992370605,0.00100000004749745,38.7999992370605,3269,229.899993896484,105.699996948242,629,409,1
12.960000038147,83.5999984741211,44.2999992370605,0.00100000004749745,37.5999984741211,3475,235.800003051758,105.699996948242,629,409,1
12.7399997711182,83.5999984741211,44.2999992370605,0.00100000004749745,36.7000007629395,3367,228,105.699996948242,632,410,1
13.0299997329712,83.5999984741211,44.2999992370605,0.00100000004749745,36.9000015258789,3271,228,106.099998474121,634,412,1
13.0299997329712,83.5999984741211,44.2999992370605,0.00100000004749745,38,3202,227,106,636,412,1
12.9899997711182,83.5,44.2999992370605,0.00100000004749745,38.7999992370605,3338,229,105.900001525879,639,414,1
13.0100002288818,83.5,44.2999992370605,0.00100000004749745,38.2000007629395,3384,230.899993896484,105.699996948242,642,415,1
13.0299997329712,83.5,44.2999992370605,0.00100000004749745,37.0999984741211,3372,233.800003051758,105.699996948242,642,415,1
12.960000038147,83.5,44.2999992370605,0.00100000004749745,37.9000015258789,3415,234.800003051758,105.699996948242,645,416,1
13.0500001907349,83.5,44.2999992370605,0.00100000004749745,44.5999984741211,3400,234.800003051758,105.599998474121,648,418,1
13.0699996948242,83.5,44.2999992370605,0.00100000004749745,44.9000015258789,3663,243.600006103516,106,650,419,1
13.0500001907349,83.5,44.2999992370605,0.00100000004749745,38.9000015258789,4032,258.299987792969,106.099998474121,653,420,1
12.9899997711182,83.5,44.2999992370605,0.989000022411346,34.2000007629395,4307,266.100006103516,105.900001525879,656,421,1
13.0799999237061,83.5,44.2999992370605,0.948000013828278,38,4225,263.100006103516,105.699996948242,658,421,1
