Battery voltage [21],Coolant temp [18],Intake air temp [17],Lambda [5],MAP [20],RPM [61],Engine Oil Pressure [804],Engine Oil Temp [805],EGT 1  [128],EGT 2  [129],VSS Gear [90]
13.0699996948242,94.1999969482422,42.7999992370605,0.875999987125397,63.0999984741211,4430,262.200012207031,105.900001525879,810,633,1
13.1099996566772,94.1999969482422,42.7999992370605,0.972000002861023,62.2999992370605,4750,270,105.699996948242,810,632,1
13.25,94.1999969482422,42.7999992370605,0.986000001430511,75.5,5290,284.600006103516,105.699996948242,811,632,1
13.2299995422363,94.1999969482422,42.7999992370605,0.936999976634979,72.3000030517578,5223,283.700012207031,105.699996948242,810,631,1
13.1099996566772,94.1999969482422,42.7000007629395,0.907000005245209,69.3000030517578,5211,285.600006103516,105.699996948242,810,630,1
12.7700004577637,94.1999969482422,42.7000007629395,0.995999991893768,73.6999969482422,5693,294.399993896484,105.699996948242,810,630,1
13.2600002288818,94.1999969482422,42.7000007629395,0.915000021457672,70.3000030517578,5528,296.299987792969,106.400001525879,812,631,1
13.1700000762939,94.1999969482422,42.7000007629395,0.894999980926514,65.8000030517578,5737,289.5,105.900001525879,812,631,1
13.1000003814697,94.1999969482422,42.7000007629395,0.953000009059906,65.9000015258789,5833,284.600006103516,105.699996948242,812,631,1
13.1899995803833,94.1999969482422,42.7000007629395,0.971000015735626,65,6068,292.399993896484,105.699996948242,812,631,1
13.1899995803833,94.3000030517578,42.7000007629395,0.967999994754791,61.0999984741211,6250,305.100006103516,105.699996948242,813,632,1
13.1300001144409,94.3000030517578,42.7000007629395,0.943000018596649,59.9000015258789,6518,304.200012207031,105.699996948242,813,633,1
13.1000003814697,94.3000030517578,42.7000007629395,0.934000015258789,49,6515,293.399993896484,105.699996948242,813,634,1
12.9899997711182,94.3000030517578,42.7000007629395,0.882000029087067,30.7000007629395,6186,297.299987792969,106.099998474121,814,635,1
13.1199998855591,94.4000015258789,42.7000007629395,0.889999985694885,25.6000003814697,5808,295.399993896484,106,814,636,1
13.1499996185303,94.4000015258789,42.7000007629395,0.90200001001358,25.2999992370605,5501,292.399993896484,105.699996948242,815,636,1
13.1300001144409,94.4000015258789,42.7000007629395,0.875999987125397,26.2999992370605,5185,292.399993896484,105.699996948242,815,638,1
12.960000038147,94.4000015258789,42.7000007629395,0.870999991893768,27,5438,297.299987792969,105.599998474121,815,638,1
13.1000003814697,94.4000015258789,42.7000007629395,0.925999999046326,27,5291,288.5,105.699996948242,816,639,1
13.2200002670288,94.4000015258789,42.7000007629395,0.888000011444092,29.7000007629395,5161,294.399993896484,105.599998474121,817,638,1
12.8999996185303,94.4000015258789,42.7000007629395,0.871999979019165,32.9000015258789,5174,289.5,105.599998474121,817,637,1
13.210000038147,94.4000015258789,42.7000007629395,0.874000012874603,33.5,5222,290.5,106,818,637,1
13.2700004577637,94.5,42.5999984741211,0.888000011444092,35.2999992370605,5095,289.5,105.900001525879,818,636,1
13.2700004577637,94.5,42.5999984741211,0.893999993801117,40.5999984741211,4952,281.700012207031,105.699996948242,818,636,1
13.0799999237061,94.5,42.5999984741211,0.936999976634979,43.0999984741211,5037,282.700012207031,105.699996948242,820,634,1
13.2700004577637,94.5,42.5999984741211,0.949999988079071,45.0999984741211,5128,284.600006103516,105.599998474121,820,633,1
13.2700004577637,94.5,42.5999984741211,0.961000025272369,44.2999992370605,5115,279.700012207031,105.599998474121,821,632,1
13.3400001525879,94.5,42.5999984741211,0.921999990940094,45.7000007629395,4897,275.799987792969,105.699996948242,822,632,1
13.25,94.5,42.5999984741211,0.968999981880188,51.7000007629395,4876,272.899993896484,105.699996948242,823,632,1
13.1899995803833,94.5,42.5999984741211,1.00699996948242,56.2000007629395,4839,271,106.099998474121,823,631,1
13.3199996948242,94.5,42.5,1,65.0999984741211,4962,281.700012207031,105.900001525879,824,631,1
13.1800003051758,94.5,42.5,0.952000021934509,71.3000030517578,5284,285.600006103516,105.599998474121,825,630,1
13.289999961853,94.5,42.5,0.998000025749207,70.6999969482422,5377,290.5,105.599998474121,826,631,1
13.1499996185303,94.5,42.5,0.913999974727631,71.8000030517578,5551,285.600006103516,105.599998474121,826,632,1
13.2700004577637,94.5,42.5,0.920000016689301,61.4000015258789,5402,286.600006103516,105.599998474121,828,632,1
13.2799997329712,94.5,42.5,0.85699999332428,49.2999992370605,5372,285.600006103516,105.599998474121,827,632,1
13.3400001525879,94.5,42.5,0.861000001430511,37.2999992370605,5372,292.399993896484,106,828,633,1
13.0299997329712,94.5,42.5,0.865000009536743,32.7000007629395,5321,286.600006103516,105.900001525879,828,633,1
13.2299995422363,94.5,42.5,0.846000015735626,30.5,5208,281.700012207031,105.699996948242,829,634,1
13.210000038147,94.5999984741211,42.5,0.823000013828278,29.7999992370605,5070,270,105.599998474121,828,634,1
